Transaction_ID,Date,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
538,2020-01-07 03:53:30.810810810,2649.5880850302688,0.2,Direct,Low,WH-1,Express,Cancelled,Neutral,True,Late,Credit Card,False,East,Mexico
129,2020-01-01 08:38:55.135135135,2756.0462891464463,0.0,Direct,Medium,WH-3,Regular,Cancelled,Neutral,True,Damaged,PayPal,True,North,USA
148,2020-01-03 14:16:12.972972973,5096.553818483975,0.15,Reseller,High,WH-3,2-Day,Delivered,Neutral,True,Late,Credit Card,True,North,Canada
964,2020-01-07 06:42:09.729729729,3213.4468913413093,0.0,Partner,High,WH-1,Overnight,Delivered,Neutral,True,Damaged,PayPal,True,East,Canada
759,2020-01-09 19:14:35.675675675,1265.8463491112166,0.0,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Late,Cash,True,East,Canada
603,2020-01-06 10:22:42.162162162,9224.776649774802,0.0,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,Mexico
76,2020-01-01 19:40:32.432432432,8528.648089212329,0.15,Reseller,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Cash,True,South,Canada
263,2020-01-07 01:04:51.891891891,2966.8729700289327,0.05,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,False,West,Mexico
112,2020-01-07 12:58:22.702702702,2121.729451468562,0.15,Partner,High,WH-2,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
65,2020-01-03 11:01:37.297297297,8344.254039826337,0.1,Reseller,High,WH-1,Regular,Pending,Unsatisfied,True,Late,Credit Card,True,South,Mexico
185,2020-01-08 20:06:29.189189189,1087.180376547615,0.0,Direct,High,WH-2,Express,Delivered,Satisfied,True,Unknown,PayPal,True,North,Mexico
738,2020-01-08 10:22:42.162162162,4221.553280341643,0.1,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,North,Canada
920,2020-01-02 08:00:00.000000000,5436.310920128572,0.1,Online,Low,WH-1,Express,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
711,2020-01-02 12:06:29.189189189,3723.400039440891,0.15,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Credit Card,True,East,Mexico
55,2020-01-03 04:32:25.945945945,2683.353895077375,0.1,Partner,Low,WH-3,Regular,Cancelled,Neutral,False,Late,Cash,False,North,Mexico
149,2020-01-04 09:43:47.027027027,8355.156329241156,0.2,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Wire Transfer,False,North,Mexico
830,2020-01-03 02:35:40.540540540,4173.71704191779,0.15,Direct,High,WH-3,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,North,USA
430,2020-01-01 06:55:08.108108108,5669.887293785171,0.2,Partner,Low,WH-1,2-Day,Backorder,Neutral,False,Damaged,Cash,True,South,USA
25,2020-01-05 10:09:43.783783783,5955.731963357004,0.1,Online,Critical,WH-2,2-Day,Pending,Satisfied,False,Damaged,PayPal,False,North,Canada
903,2020-01-05 12:58:22.702702702,5096.553818483975,0.0,Partner,High,WH-3,Regular,Backorder,Satisfied,False,Late,Cash,False,South,USA
319,2020-01-05 14:16:12.972972973,8239.374544744896,0.2,Online,High,WH-2,2-Day,Delivered,Neutral,True,Damaged,Credit Card,True,South,Canada
778,2020-01-01 13:11:21.081081081,5404.691342377903,0.1,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
102,2020-01-02 10:48:38.918918918,4929.844422928279,0.1,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,True,Not Specified,Cash,False,North,Canada
473,2020-01-01 21:11:21.081081081,6594.292571934391,0.05,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,Canada
310,2020-01-07 21:37:17.837837837,1605.4056090627107,0.0,Partner,Low,WH-1,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,East,Canada
7,2020-01-07 07:21:04.864864864,3372.985357146096,0.2,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,East,Mexico
728,2020-01-07 23:34:03.243243243,9434.787552354324,0.1,Partner,Critical,WH-2,2-Day,Pending,Satisfied,False,Wrong Item,Credit Card,True,West,Mexico
927,2020-01-07 01:56:45.405405405,9518.09450933336,0.05,Online,Critical,WH-1,Regular,Pending,Neutral,True,Not Specified,Cash,True,West,USA
20,2020-01-02 04:06:29.189189189,8312.621506260866,0.1,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,False,Unknown,Wire Transfer,True,West,Canada
655,2020-01-05 01:43:47.027027027,744.0516262593776,0.05,Online,High,WH-1,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,South,USA
904,2020-01-02 17:04:51.891891891,9793.096351002305,0.2,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,False,North,Canada
833,2020-01-07 18:09:43.783783783,5361.220747589658,0.05,Direct,High,WH-3,Express,Backorder,Unsatisfied,False,Wrong Item,Cash,True,North,USA
86,2020-01-01 17:17:50.270270270,8771.355824192418,0.05,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,False,Late,Wire Transfer,False,West,USA
190,2020-01-08 17:17:50.270270270,9696.725623781967,0.0,Reseller,High,WH-2,Overnight,Cancelled,Neutral,True,Late,Cash,False,West,USA
79,2020-01-05 02:09:43.783783783,6891.263836918433,0.05,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,South,Canada
9,2020-01-06 12:45:24.324324324,8136.146459593014,0.0,Online,Low,WH-3,2-Day,Backorder,Satisfied,True,Wrong Item,PayPal,False,East,Mexico
244,2020-01-06 15:34:03.243243243,1492.3179219514382,0.0,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,False,Late,Cash,True,South,Canada
906,2020-01-04 07:34:03.243243243,8092.000725495429,0.2,Direct,Medium,WH-2,Express,Cancelled,Neutral,False,Damaged,Cash,False,West,Mexico
349,2020-01-08 20:19:27.567567567,7647.779881885985,0.1,Online,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico
783,2020-01-04 13:37:17.837837837,8191.9128445259485,0.0,Partner,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,PayPal,True,North,Canada
945,2020-01-05 05:37:17.837837837,5096.553818483975,0.0,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Wire Transfer,True,West,Canada
272,2020-01-06 01:43:47.027027027,6332.71791008971,0.05,Reseller,High,WH-2,Regular,Delivered,Satisfied,True,Damaged,Cash,False,East,Canada
139,2020-01-06 19:53:30.810810810,7632.31166750503,0.05,Reseller,High,WH-2,Regular,Pending,Unsatisfied,True,Damaged,Cash,False,North,Mexico
33,2020-01-05 03:14:35.675675675,8950.43345491575,0.15,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,False,South,USA
355,2020-01-09 12:19:27.567567567,1891.144437726753,0.0,Direct,Medium,WH-2,Regular,Backorder,Neutral,True,Not Specified,Credit Card,True,North,USA
531,2020-01-04 16:00:00.000000000,6145.297359431674,0.2,Direct,Low,WH-2,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada
78,2020-01-09 14:29:11.351351351,2163.669831238356,0.2,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Mexico
645,2020-01-01 18:22:42.162162162,1719.095690793263,0.2,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,True,East,Mexico
341,2020-01-07 09:30:48.648648648,9602.12108473462,0.0,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico
5,2020-01-01 22:55:08.108108108,1285.999938372804,0.0,Partner,Critical,WH-2,Overnight,Pending,Neutral,False,Not Specified,PayPal,False,West,USA
743,2020-01-04 17:04:51.891891891,5096.553818483975,0.2,Reseller,High,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Cash,True,West,Canada
421,2020-01-08 08:12:58.378378378,772.1980619877179,0.0,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,USA
551,2020-01-08 12:06:29.189189189,5046.019514235464,0.0,Partner,Low,WH-2,Express,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,West,Mexico
695,2020-01-08 16:00:00.000000000,1040.3732788876423,0.05,Partner,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Cash,False,West,USA
590,2020-01-09 10:09:43.783783783,5096.553818483975,0.1,Partner,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
715,2020-01-03 13:24:19.459459459,5096.553818483975,0.0,Partner,Medium,WH-1,Regular,Backorder,Neutral,False,Damaged,Cash,True,North,Canada
589,2020-01-08 09:43:47.027027027,3083.5683142828875,0.0,Direct,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Credit Card,False,South,Mexico
869,2020-01-08 05:37:17.837837837,1229.2015879430112,0.0,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,North,Mexico
712,2020-01-08 13:50:16.216216216,5306.350716035805,0.05,Direct,Low,WH-2,Overnight,Pending,Satisfied,False,Late,Credit Card,False,North,Mexico
204,2020-01-04 15:47:01.621621621,2518.2491333569933,0.05,Online,Medium,WH-3,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,North,Canada
223,2020-01-06 19:27:34.054054054,5181.786053061834,0.1,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,True,South,Canada
165,2020-01-07 13:11:21.081081081,7521.136271424039,0.05,Direct,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,False,South,Canada
515,2020-01-09 20:58:22.702702702,8274.614035405584,0.2,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Damaged,Cash,True,West,Canada
848,2020-01-09 12:19:27.567567567,918.6256849186232,0.05,Online,High,WH-3,2-Day,Backorder,Satisfied,False,Not Specified,Cash,False,East,Canada
705,2020-01-04 20:06:29.189189189,2883.3514489616523,0.1,Direct,Low,WH-1,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,False,North,Canada
936,2020-01-05 17:30:48.648648648,3899.206868688134,0.2,Direct,Low,WH-2,Overnight,Pending,Neutral,False,Late,Credit Card,True,South,Mexico
425,2020-01-04 12:32:25.945945945,3411.11181568203,0.05,Online,Medium,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Cash,True,West,Canada
47,2020-01-08 01:04:51.891891891,1697.0192647079457,0.1,Partner,Medium,WH-1,Overnight,Cancelled,Neutral,False,Not Specified,Wire Transfer,True,West,Mexico
402,2020-01-01 21:11:21.081081081,4234.48712181431,0.0,Online,High,WH-2,2-Day,Pending,Neutral,True,Wrong Item,Wire Transfer,True,East,USA
547,2020-01-05 05:37:17.837837837,8569.740859144487,0.15,Reseller,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
864,2020-01-05 14:16:12.972972973,7000.985364790775,0.1,Online,Low,WH-1,Regular,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,East,Mexico
392,2020-01-09 17:04:51.891891891,2615.422751669307,0.05,Reseller,High,WH-3,2-Day,Pending,Unsatisfied,True,Unknown,PayPal,True,South,Mexico
429,2020-01-06 18:09:43.783783783,9751.10392689292,0.05,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico
348,2020-01-04 00:51:53.513513513,4330.5010152463165,0.0,Online,Critical,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,True,East,USA
428,2020-01-04 14:29:11.351351351,4278.00193711402,0.2,Direct,Critical,WH-3,2-Day,Cancelled,Satisfied,False,Late,Cash,False,North,Mexico
952,2020-01-09 17:04:51.891891891,5096.553818483975,0.05,Direct,Low,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Wire Transfer,True,West,USA
420,2020-01-03 11:40:32.432432432,4232.5035344852,0.05,Reseller,Critical,WH-2,2-Day,Cancelled,Unsatisfied,False,Not Specified,Wire Transfer,True,East,Mexico
356,2020-01-02 08:25:56.756756756,8412.832297955167,0.2,Direct,Critical,WH-2,Overnight,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
796,2020-01-07 11:01:37.297297297,9072.83112305141,0.1,Online,Low,WH-1,Express,Cancelled,Unsatisfied,True,Unknown,PayPal,False,South,Mexico
260,2020-01-09 18:35:40.540540540,9413.999422187502,0.1,Direct,Low,WH-3,2-Day,Cancelled,Neutral,False,Late,Credit Card,True,East,Mexico
608,2020-01-05 06:16:12.972972973,7908.298398095647,0.15,Reseller,High,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,South,Canada
395,2020-01-01 22:16:12.972972972,4463.3374763634765,0.15,Online,Critical,WH-3,Express,Pending,Unsatisfied,True,Not Specified,Wire Transfer,True,North,Canada
512,2020-01-02 09:17:50.270270270,5783.81157998511,0.2,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Credit Card,True,West,Mexico
383,2020-01-04 15:08:06.486486486,9908.15688603966,0.05,Reseller,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,PayPal,True,East,USA
296,2020-01-02 03:53:30.810810810,1627.115774545013,0.1,Partner,Low,WH-1,Express,Backorder,Unsatisfied,False,Damaged,PayPal,False,West,USA
566,2020-01-03 17:43:47.027027027,978.9593492209874,0.0,Online,High,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Wire Transfer,False,South,Mexico
397,2020-01-03 06:42:09.729729729,2123.895822998059,0.15,Reseller,Medium,WH-3,Regular,Backorder,Neutral,True,Damaged,Cash,True,West,Mexico
385,2020-01-01 11:27:34.054054054,6233.523661760649,0.2,Direct,Low,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,False,North,Mexico
131,2020-01-01 03:01:37.297297297,7383.683725052475,0.05,Partner,Low,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,Cash,False,South,Mexico
554,2020-01-09 15:08:06.486486486,5096.553818483975,0.2,Online,High,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,True,West,Mexico
638,2020-01-03 05:11:21.081081081,3404.5675957492654,0.1,Online,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,North,Mexico
405,2020-01-09 05:24:19.459459459,6786.327485117588,0.1,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,False,Late,PayPal,True,West,Mexico
508,2020-01-08 16:25:56.756756756,2414.5195910599723,0.05,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Wrong Item,Cash,False,East,Mexico
172,2020-01-05 22:03:14.594594594,5096.553818483975,0.1,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Unknown,Wire Transfer,True,North,Canada
276,2020-01-04 11:14:35.675675675,8323.74615281228,0.15,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Damaged,Cash,False,East,Mexico
198,2020-01-03 03:53:30.810810810,5989.965570593839,0.1,Online,Critical,WH-1,2-Day,Delivered,Satisfied,False,Late,Cash,True,East,Canada
489,2020-01-09 19:53:30.810810810,6877.072839676759,0.1,Reseller,High,WH-1,Regular,Delivered,Neutral,True,Damaged,PayPal,True,South,Mexico
573,2020-01-06 12:19:27.567567567,6208.6640537613175,0.05,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Damaged,Credit Card,False,East,USA
812,2020-01-05 08:25:56.756756756,5096.553818483975,0.15,Direct,High,WH-1,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,East,Mexico
353,2020-01-09 13:50:16.216216216,7449.216408409821,0.05,Reseller,High,WH-2,Regular,Cancelled,Satisfied,False,Late,PayPal,True,North,Mexico
802,2020-01-04 07:08:06.486486486,8350.237704026775,0.0,Direct,Low,WH-2,2-Day,Backorder,Satisfied,False,Unknown,Wire Transfer,True,South,Mexico
732,2020-01-06 09:56:45.405405405,5035.45380006336,0.2,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,South,USA
457,2020-01-08 11:01:37.297297297,5534.435575837213,0.0,Online,High,WH-2,2-Day,Backorder,Unsatisfied,False,Damaged,Credit Card,True,West,Canada
635,2020-01-06 05:24:19.459459459,6035.787268774475,0.0,Online,Low,WH-1,Regular,Pending,Neutral,True,Unknown,PayPal,False,North,Mexico
281,2020-01-09 13:37:17.837837837,8154.28799384807,0.05,Online,Low,WH-2,Overnight,Cancelled,Neutral,False,Damaged,Wire Transfer,True,East,Mexico
658,2020-01-02 22:55:08.108108108,6362.506472072235,0.1,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Canada
725,2020-01-07 12:58:22.702702702,5096.553818483975,0.1,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,True,Not Specified,Credit Card,True,West,USA
414,2020-01-07 03:01:37.297297297,8749.890477495874,0.15,Reseller,Low,WH-1,Regular,Pending,Satisfied,True,Damaged,PayPal,False,East,Mexico
40,2020-01-05 06:29:11.351351351,8463.189000277105,0.0,Partner,Low,WH-3,2-Day,Pending,Satisfied,False,Unknown,PayPal,True,North,USA
344,2020-01-09 08:38:55.135135135,9375.889084591156,0.0,Reseller,Critical,WH-1,Express,Delivered,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
269,2020-01-08 11:14:35.675675675,7074.106931493219,0.0,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,False,South,Canada
867,2020-01-03 16:51:53.513513513,4130.325010909408,0.1,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,True,South,USA
318,2020-01-09 03:53:30.810810810,8419.618099514137,0.0,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
381,2020-01-02 20:45:24.324324324,7941.330838082453,0.15,Partner,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,North,USA
36,2020-01-03 06:29:11.351351351,5149.229105362593,0.0,Online,Critical,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
835,2020-01-01 01:43:47.027027027,4136.448953828885,0.0,Online,Low,WH-2,Regular,Backorder,Satisfied,False,Wrong Item,Cash,True,North,Canada
225,2020-01-01 05:50:16.216216216,6162.778574763907,0.05,Reseller,High,WH-3,Express,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,True,West,Canada
404,2020-01-08 17:56:45.405405405,657.6285660096798,0.1,Direct,Low,WH-2,2-Day,Pending,Satisfied,True,Not Specified,Cash,False,North,Mexico
63,2020-01-08 13:37:17.837837837,2577.743103074041,0.1,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,Canada
773,2020-01-08 19:14:35.675675675,9723.932371243876,0.0,Online,High,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,Cash,True,North,Canada
175,2020-01-06 12:19:27.567567567,3729.7327060358575,0.0,Direct,Critical,WH-3,Regular,Pending,Unsatisfied,False,Not Specified,Cash,True,West,Canada
114,2020-01-07 07:34:03.243243243,2442.259538410594,0.15,Direct,Critical,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Canada
99,2020-01-04 14:42:09.729729729,2762.393209824115,0.1,Partner,Low,WH-1,Express,Delivered,Neutral,False,Late,PayPal,False,East,Mexico
784,2020-01-07 06:55:08.108108108,9530.061799066883,0.05,Online,Critical,WH-3,Express,Backorder,Satisfied,False,Late,Cash,True,North,Canada
329,2020-01-07 22:29:11.351351351,4254.963496596,0.05,Partner,High,WH-3,Regular,Delivered,Satisfied,True,Late,Cash,False,West,Mexico
726,2020-01-08 15:21:04.864864864,1083.7397562424812,0.15,Direct,Critical,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,West,Canada
807,2020-01-04 13:24:19.459459459,8346.356931225153,0.1,Partner,Critical,WH-2,Regular,Cancelled,Neutral,True,Late,Wire Transfer,False,South,Mexico
561,2020-01-02 02:48:38.918918918,5707.37942591621,0.0,Partner,Critical,WH-1,Regular,Cancelled,Unsatisfied,False,Wrong Item,Cash,False,West,USA
691,2020-01-09 21:24:19.459459459,3906.9050285591184,0.2,Reseller,Critical,WH-3,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Canada
43,2020-01-07 03:14:35.675675675,4364.645609041374,0.1,Online,High,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,True,West,Canada
888,2020-01-02 23:21:04.864864864,8076.383430316616,0.0,Online,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,North,Mexico
680,2020-01-04 23:21:04.864864864,6329.560078399146,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,True,North,USA
913,2020-01-01 12:19:27.567567567,8731.020243627152,0.1,Reseller,High,WH-1,Regular,Backorder,Satisfied,True,Damaged,Cash,False,West,Canada
247,2020-01-03 07:47:01.621621621,1627.7364073365588,0.05,Partner,Critical,WH-1,2-Day,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,South,USA
384,2020-01-02 08:38:55.135135135,5096.553818483975,0.0,Direct,Medium,WH-1,2-Day,Backorder,Neutral,False,Late,Credit Card,False,South,Canada
287,2020-01-02 23:21:04.864864864,8488.632748827618,0.0,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Not Specified,Cash,True,West,Canada
513,2020-01-05 09:43:47.027027027,7905.408663528603,0.15,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,Canada
403,2020-01-02 08:51:53.513513513,1452.332855367328,0.0,Partner,Low,WH-1,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
870,2020-01-01 14:55:08.108108108,5096.553818483975,0.15,Partner,Low,WH-3,Express,Backorder,Neutral,False,Wrong Item,PayPal,True,West,USA
780,2020-01-08 22:03:14.594594594,5096.553818483975,0.2,Reseller,High,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,USA
781,2020-01-07 13:24:19.459459459,6886.381529294849,0.2,Partner,Critical,WH-2,2-Day,Delivered,Satisfied,True,Wrong Item,Credit Card,True,South,USA
14,2020-01-05 03:01:37.297297297,6427.985612525333,0.15,Direct,Critical,WH-2,Express,Backorder,Neutral,True,Damaged,Cash,False,North,Canada
819,2020-01-07 05:37:17.837837837,1066.0774248548653,0.05,Reseller,High,WH-3,Express,Backorder,Satisfied,False,Late,PayPal,True,East,Canada
529,2020-01-08 08:38:55.135135135,3581.129084839421,0.1,Online,Medium,WH-1,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,West,USA
236,2020-01-03 01:43:47.027027027,5882.749959601898,0.1,Partner,Critical,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,West,Mexico
212,2020-01-02 10:22:42.162162162,7065.030221022987,0.0,Reseller,Medium,WH-3,2-Day,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Canada
578,2020-01-06 13:50:16.216216216,7289.8289182693425,0.0,Online,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Cash,False,East,USA
919,2020-01-08 08:00:00.000000000,4326.025105094892,0.1,Direct,Medium,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,Cash,False,South,USA
2,2020-01-04 22:03:14.594594594,3755.128891963954,0.1,Partner,High,WH-1,2-Day,Cancelled,Neutral,True,Damaged,PayPal,True,West,Mexico
267,2020-01-07 05:24:19.459459459,5096.553818483975,0.1,Partner,Low,WH-2,Regular,Pending,Unsatisfied,False,Damaged,Cash,True,South,USA
467,2020-01-02 23:21:04.864864864,6957.12355991678,0.2,Direct,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,North,USA
101,2020-01-06 00:00:00.000000000,4946.656015225756,0.05,Direct,Medium,WH-2,Regular,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Mexico
972,2020-01-07 08:00:00.000000000,6443.97816648285,0.1,Online,Medium,WH-1,Regular,Delivered,Neutral,False,Damaged,Credit Card,False,East,USA
230,2020-01-09 14:55:08.108108108,9072.923816217984,0.1,Reseller,High,WH-1,Regular,Backorder,Neutral,False,Late,Credit Card,True,North,USA
637,2020-01-08 17:56:45.405405405,3605.939731198415,0.2,Direct,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Credit Card,True,West,USA
782,2020-01-04 01:43:47.027027027,5072.140536582751,0.0,Partner,Critical,WH-2,Regular,Pending,Unsatisfied,False,Unknown,Cash,False,South,Mexico
56,2020-01-08 11:40:32.432432432,5750.291543879108,0.2,Reseller,Low,WH-3,Regular,Delivered,Unsatisfied,False,Wrong Item,Cash,True,North,USA
255,2020-01-03 00:25:56.756756756,5096.553818483975,0.0,Online,Medium,WH-3,2-Day,Cancelled,Neutral,False,Not Specified,Cash,True,West,Mexico
26,2020-01-04 17:17:50.270270270,6838.51720334472,0.0,Direct,Critical,WH-1,Overnight,Delivered,Unsatisfied,True,Unknown,Wire Transfer,False,North,Mexico
974,2020-01-05 12:19:27.567567567,4369.972480021907,0.15,Reseller,Critical,WH-1,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,True,South,Mexico
646,2020-01-07 06:29:11.351351351,5995.678828178636,0.1,Direct,Low,WH-2,Overnight,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,USA
312,2020-01-03 12:19:27.567567567,9415.580503034467,0.0,Partner,Low,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,USA
142,2020-01-02 05:50:16.216216216,2750.8665866131623,0.0,Partner,High,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,South,Mexico
291,2020-01-07 14:55:08.108108108,8324.424302115247,0.15,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,False,South,Mexico
818,2020-01-01 23:21:04.864864864,2255.964780496737,0.2,Direct,Critical,WH-2,Overnight,Delivered,Satisfied,True,Damaged,Wire Transfer,False,North,Canada
666,2020-01-07 14:29:11.351351351,5096.553818483975,0.05,Partner,Medium,WH-1,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,True,South,USA
556,2020-01-01 10:48:38.918918918,1275.1878400459643,0.0,Reseller,High,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,West,Canada
686,2020-01-08 03:01:37.297297297,5096.553818483975,0.15,Partner,High,WH-2,Overnight,Delivered,Unsatisfied,False,Late,Credit Card,False,West,Canada
280,2020-01-06 14:55:08.108108108,3944.318067311398,0.05,Online,Critical,WH-3,2-Day,Delivered,Neutral,True,Wrong Item,Credit Card,False,East,Mexico
197,2020-01-07 16:25:56.756756756,7661.746785744173,0.0,Partner,Critical,WH-2,Overnight,Pending,Satisfied,False,Not Specified,Wire Transfer,True,West,Canada
550,2020-01-04 04:19:27.567567567,3742.5271365254953,0.0,Reseller,Medium,WH-2,Regular,Pending,Unsatisfied,True,Unknown,Credit Card,False,East,Mexico
285,2020-01-01 00:12:58.378378378,4933.584648401879,0.2,Reseller,High,WH-3,Regular,Delivered,Neutral,False,Damaged,Wire Transfer,False,North,Mexico
74,2020-01-09 01:56:45.405405405,1326.663573876493,0.0,Partner,Low,WH-1,Regular,Backorder,Satisfied,False,Damaged,Credit Card,True,North,Mexico
